Grandeza,Medicao,HoraDia,Media,Mediana,P95,Max,Mes,Tipo,MesOrdem
Demanda,Demanda ativa Fora de Ponta,9,1587.0406416666667,1620.237,1983.3079999999998,2220.955,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,10,183.03428571428572,184.92,205.92,228.96,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,10,498.5657857142857,527.4590000000001,584.135,601.919,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,10,728.7464249999999,739.678,823.678,915.838,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,10,1984.8238583333334,2104.796,2335.771,2407.675,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,11,186.68142857142857,192.48000000000002,209.40599999999998,234.96,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,11,556.7829285714286,571.919,597.641,616.199,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,11,738.4583166666667,766.798,835.894,939.838,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,11,2205.987275,2283.355,2386.147,2464.795,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,12,189.7017857142857,195.0,210.96,216.96,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,12,563.1686428571428,583.319,619.3069999999999,624.719,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,12,754.2263083333333,779.998,843.838,867.838,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,12,2232.4593250000003,2329.435,2476.843,2498.875,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,13,191.18357142857144,192.96,211.392,216.96,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,13,585.9815,596.039,621.827,629.399,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,13,761.0342416666666,771.838,844.03,867.838,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,13,2327.3551666666667,2384.155,2486.923,2517.595,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,14,193.58892857142857,193.92,209.40599999999998,216.0,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,14,597.2465,599.519,619.2829999999999,627.479,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,14,769.7661666666667,775.678,835.894,863.998,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,14,2370.7630333333336,2398.075,2478.715,2509.915,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,15,194.31321428571428,193.92,212.40599999999998,217.92,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,15,595.2236428571429,597.479,619.5469999999999,626.399,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,15,768.7661333333333,771.838,847.894,871.678,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,15,2360.0750416666665,2389.915,2477.803,2505.595,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,16,192.29142857142855,190.92,212.40599999999998,219.0,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,16,592.8793571428571,595.199,618.8629999999999,623.639,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,16,759.3382166666667,763.678,847.894,875.998,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,16,2337.695091666667,2375.755,2472.379,2494.555,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,17,167.1792857142857,165.0,195.432,205.92,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,17,536.7814999999999,529.739,604.895,623.639,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,17,659.7748583333334,655.679,780.19,823.678,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,17,2123.1195666666667,2109.8360000000002,2418.811,2494.555,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,18,160.86107142857142,162.0,178.92,201.96,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,18,501.524652173913,503.699,528.779,603.479,Jan,Real (pos-carga),2
Consumo,Consumo ativo de Ponta,18,495.767,498.119,516.5150000000001,574.199,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,18,634.978975,643.679,715.679,807.838,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,18,1979.263898989899,2007.836,2113.436,2413.915,Jan,Real (pos-carga),2
Demanda,Demanda ativa de Ponta,18,1984.8645238095237,1992.956,2053.916,2296.795,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,19,161.81464285714284,165.0,179.83799999999997,202.92,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,19,515.93525,516.719,530.135,533.399,Jan,Real (pos-carga),2
Consumo,Consumo ativo de Ponta,19,498.65150000000006,500.57899999999995,534.6049999999999,602.999,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,19,638.3109499999999,659.999,716.08695,811.678,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,19,1981.5827777777777,2061.596,2120.156,2133.596,Jan,Real (pos-carga),2
Demanda,Demanda ativa de Ponta,19,1997.0988095238095,2005.436,2124.788,2411.995,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,20,159.84642857142856,159.96,180.86399999999998,192.96,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,20,506.95025,509.579,528.401,532.919,Jan,Real (pos-carga),2
Consumo,Consumo ativo de Ponta,20,496.28000000000003,497.999,538.0549999999998,591.479,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,20,628.8829499999999,639.839,720.38295,771.838,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,20,1944.3427777777777,2013.356,2111.3959999999997,2131.676,Jan,Real (pos-carga),2
Demanda,Demanda ativa de Ponta,20,1985.9559523809523,1992.476,2134.796,2365.915,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,21,142.10654867256636,147.0,169.92,183.96,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,21,455.6943846153846,476.399,513.557,529.199,Jan,Real (pos-carga),2
Consumo,Consumo ativo de Ponta,21,478.115,481.079,510.62299999999993,581.159,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,21,561.0594876033058,587.999,679.679,735.838,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,21,1782.1100000000001,1903.676,2052.188,2116.796,Jan,Real (pos-carga),2
Demanda,Demanda ativa de Ponta,21,1917.542634920635,1933.916,2040.524,2324.635,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,22,72.84,69.96,108.48,132.96,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,22,318.4295172413793,295.979,462.719,488.999,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,22,289.14126612903226,279.839,431.351,531.839,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,22,1266.0941370967744,1174.798,1853.18,1955.996,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,23,77.63689655172413,83.46000000000001,109.19999999999999,135.0,Jan,Real (pos-carga),2
Consumo,Consumo ativo Fora de Ponta,23,278.35191379310345,240.4795,386.24899999999997,409.439,Jan,Real (pos-carga),2
Demanda,Demanda Reativa,23,315.5644596774194,337.919,447.551,539.999,Jan,Real (pos-carga),2
Demanda,Demanda ativa Fora de Ponta,23,1116.6518064516129,974.8779999999999,1542.429,1637.757,Jan,Real (pos-carga),2
Consumo,Consumo Reativo,0,31.60545973326494,0.0,119.8456912028725,148.65350089766605,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,0,363.1041103855056,359.8857125830564,395.84251350012613,446.7813147993084,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,0,124.04442073158148,0.0,470.3678458749358,583.4323743873318,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,0,1455.512681091846,1442.6116744378585,1586.7453832163014,1790.9337391681743,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,1,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,1,344.2365805729867,343.1823759868289,361.3966632598907,451.3715447036152,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,1,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,1,1379.8817966682384,1375.6559444734044,1448.6683568812077,1809.333787097337,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,2,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,2,335.9691575657754,333.42813744017695,349.4875667859392,435.56075281100294,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,2,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,2,1346.741707036761,1336.555842623933,1400.9304547538795,1745.9569090478087,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,3,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,3,332.2293497196326,329.3479330807932,341.81805765415993,432.11808038277286,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,3,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,3,1331.7505490222607,1320.200244464677,1370.1870413389029,1732.1568731009368,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,4,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,4,331.1056996909742,327.4990904804474,339.0447937536413,431.48054845161914,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,4,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,4,1327.2463421010345,1312.789114048764,1359.0703457150337,1729.601310888553,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,5,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,5,331.36982006245216,328.3278819909473,338.08212053759917,435.1782336523108,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,5,0.0,0.0,0.0,0.0,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,5,1328.3051130467932,1316.111344924863,1355.2114467743343,1744.4235717203787,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,6,78.63925044883304,102.69479353680431,115.44183123877916,167.7307001795332,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,6,330.92923996002986,327.62659686667814,340.2369784648987,434.1581825624648,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,6,308.6415886737663,403.0542188160617,453.0836317763951,658.3063257565383,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,6,1326.539122583577,1313.300226491241,1363.8492470521912,1740.3346721805647,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,7,112.47893690689921,111.98563734290843,130.1771095152603,170.33213644524236,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,7,346.37687582894216,343.37363556617504,372.9296158944615,451.2440383173844,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,7,441.45491047882837,439.51880552184406,510.91646629176586,668.5164100341575,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,7,1388.461155573627,1376.4226131371192,1494.8984773032298,1808.8226746548603,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,8,124.97638322761959,122.76301615798923,145.00529622980247,201.44289276807964,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,8,400.2927140695546,399.0939263490102,450.4024961682615,519.7149677232941,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,8,490.64522591496376,481.81772610055157,569.1139466741945,806.3560327800602,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,8,1604.5840536084308,1599.7787504994587,1805.4493325345138,2083.2900562648747,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,9,142.19592286013093,143.94614003590664,170.76570915619385,214.7445187032417,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,9,446.08979367758855,455.5792554492298,511.93707816321864,563.0671390417469,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,9,558.3836269971426,564.9569837897354,670.2180907470938,859.6012704081764,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,9,1788.1622492161564,1826.20049769907,2052.112197273793,2257.068286706969,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,10,172.45302193477573,178.87971274685816,203.20791620947614,209.8843092269325,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,10,515.4505200435893,545.917530093712,579.1329437068207,597.0324480236055,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,10,679.5313957438968,702.0638298034771,813.4212662345602,840.1462797363647,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,10,2065.9782338908562,2188.3236631938466,2321.4673896414515,2387.0930506511813,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,11,189.76217464385962,191.70107719928185,211.2592369077305,216.0235211970073,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,11,559.4498683871913,575.8177776648213,602.209939399807,611.8252805270384,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,11,751.4951409594497,752.3839465522706,845.6499942027324,864.7210047954952,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,11,2241.0876909461663,2308.1784661370557,2407.794034862491,2446.2387198263514,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,12,190.29892793663436,191.39138240574505,211.77723291770556,219.98842892768064,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,12,562.0435735768581,576.8378287546673,604.5456497950859,611.306233772532,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,12,753.2069631996748,751.1684603287445,847.7234866295966,880.5921813961837,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,12,2250.9340695696574,2312.2673656768698,2417.1328247322544,2444.1634331886257,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,13,188.18938743644858,187.79892280071812,212.23767381546114,218.96522693266817,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,13,569.3955907813132,579.3242032861668,607.3290380161267,613.2526591019312,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,13,742.371508705377,737.068820135842,849.5665910090314,876.4963938863287,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,13,2280.292603820929,2322.2340583051664,2428.261549327056,2451.9457580800954,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,14,192.47701298433827,189.4093357271095,217.21938852867814,226.38344139650857,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,14,582.6859630502272,581.3643054658587,610.0994500683046,619.6109818446348,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,14,761.572067560072,743.3893484981777,869.5079564476384,906.190853332778,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,14,2332.899896296903,2330.4118573847945,2439.3383917559145,2477.3680193922296,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,15,193.30163376279734,188.294434470377,219.99482394014944,226.38344139650857,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,15,583.4937724672866,579.9617352173207,605.3177318424141,614.9395610540769,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,15,764.8375962340688,739.0135980934837,880.6177800681204,906.190853332778,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,15,2336.418469646544,2324.78962051755,2420.219813605871,2458.690439652703,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,16,190.6715827880286,187.0556552962298,217.94202493765567,222.67433416458834,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,16,577.4271437117429,576.3915564028598,600.166192803938,611.1764720839053,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,16,753.5923916272121,734.1516531993796,872.4006063764735,891.3436236095533,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,16,2312.9866400379374,2310.478472128201,2399.6225937264476,2443.6446115291947,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,17,167.44473210184336,163.51885098743267,202.1271591022442,218.96522693266817,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,17,504.08062868880825,489.559707379723,593.9441198342922,619.7407435332614,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,17,658.2016445233666,641.7757131165837,809.0950906772756,876.4963938863287,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,17,2020.234290826164,1962.4119636191235,2374.745095156716,2477.886841051661,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,18,158.84577776352907,159.43087971274684,169.71274685816877,178.0125673249551,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,18,477.0215794003666,478.72166455010984,495.68001391879875,504.0316822169125,Fev,Ajustado (delta),3
Consumo,Consumo ativo de Ponta,18,482.77870607079234,476.6061689180779,556.7658971531972,563.4524283651897,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,18,623.4348942080205,625.7312949660394,666.0854375871053,698.6604683776042,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,18,1912.1525734422432,1918.9674060086,1986.9453608580075,2020.4232258402344,Fev,Ajustado (delta),3
Demanda,Demanda ativa de Ponta,18,1933.6006514816545,1909.1016170160697,2227.58284606105,2254.335206979067,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,19,161.27798794562707,161.04129263913822,176.6375224416517,184.70197486535005,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,19,484.86189396203406,482.54685613703214,503.75116816720487,507.98438019006556,Fev,Ajustado (delta),3
Consumo,Consumo ativo de Ponta,19,486.5018179404321,475.1782294498512,561.9527140342723,574.1333206731863,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,19,632.9808020849271,632.051823328375,693.2637095451485,724.9149708057674,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,19,1943.5806645666207,1934.3007792829023,2019.2987784667857,2036.2677115570139,Fev,Ajustado (delta),3
Demanda,Demanda ativa de Ponta,19,1948.3448337057102,1903.3818388730779,2248.334950974479,2297.068737548329,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,20,159.19529045909206,157.94434470377018,177.7400359066427,183.21543985637342,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,20,477.8809193159008,476.74531556353327,508.8769248936808,511.9370781632186,Fev,Ajustado (delta),3
Consumo,Consumo ativo de Ponta,20,476.1637525450893,468.16834478764724,565.5520284284739,579.8395508103351,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,20,624.8066572317142,619.8969610931142,697.5908405009012,719.0806369328424,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,20,1915.597258341019,1911.0451631502103,2039.8454986543509,2052.112197273793,Fev,Ajustado (delta),3
Demanda,Demanda ativa de Ponta,20,1907.1289716620086,1875.3029279892994,2262.73556538549,2319.898979907249,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,21,144.95596627340345,144.68940754039494,167.56965888689405,178.0125673249551,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,21,430.6954529498838,436.07077835592594,481.4885531313169,499.6964650850672,Fev,Ajustado (delta),3
Consumo,Consumo ativo de Ponta,21,461.9484065770153,459.6656143177517,481.9804138257676,559.9409021269441,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,21,568.9203370828758,567.874150726198,657.6742729203048,698.6604683776042,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,21,1726.4538895606054,1748.0013588177158,1930.0585460103453,2003.045402796025,Fev,Ajustado (delta),3
Demanda,Demanda ativa de Ponta,21,1850.2745823719315,1841.2442490469389,1930.6287820269663,2240.285827065885,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,22,86.39157476275967,81.75942549371632,131.57073608617588,151.1310592459605,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,22,271.77826842100296,250.80506171587348,394.8224624102801,424.4676972089282,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,22,339.0677501553861,320.8873501056987,516.3861542976331,593.1562641755405,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,22,1089.429259332165,1005.3560447165881,1582.656483676487,1701.4901265523317,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,23,86.45351372146705,89.62567324955117,140.3536804308797,155.83842010771994,Fev,Ajustado (delta),3
Consumo,Consumo ativo Fora de Ponta,23,289.5937756762952,280.19422118884137,401.8480642915942,449.4589489101541,Fev,Ajustado (delta),3
Demanda,Demanda Reativa,23,339.31097401323956,351.7607001832611,550.857343596833,611.6316547731369,Fev,Ajustado (delta),3
Demanda,Demanda ativa Fora de Ponta,23,1160.8433615250403,1123.1674627074788,1610.8187792569565,1801.667100460186,Fev,Ajustado (delta),3
Consumo,Consumo Reativo,0,33.56722645751406,0.0,161.72262118491912,219.98842892768064,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,0,364.73616519818677,356.2517805754802,478.10963389620224,506.8368227139889,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,0,132.0077648539141,0.0,634.7258930201322,880.5921813961837,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,0,1462.0545308629394,1428.044969827271,1916.5140662847114,2031.6676995747232,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,1,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,1,342.3906710112489,336.7433034821763,452.92712261563025,460.5520045122288,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,1,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,1,1372.482264238139,1349.8447661283285,1815.5693588955535,1846.1338829556632,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,2,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,2,339.8508174907396,326.1602734250246,437.91962095627173,464.3771960991511,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,2,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,2,1362.3013629425443,1307.4224334027583,1755.4124892336288,1861.4672562299656,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,3,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,3,347.6152794629639,326.3515330043707,435.4141204668376,447.0363275717699,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,3,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,3,1393.425628977418,1308.1891020664734,1745.3691297389605,1791.9559640531277,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,4,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,4,345.36030160174494,324.2476776315634,434.95509747640693,436.9633230595411,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,4,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,4,1384.3863752942216,1299.755746765607,1743.5291249460442,1751.5791459150532,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,5,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,5,343.64102194224654,326.09652023190927,434.9232208798493,440.023476329079,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,5,0.0,0.0,0.0,0.0,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,5,1377.494592482619,1307.1668771815198,1743.401346835425,1763.8458445344952,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,6,84.9712602073319,98.48294434470377,168.07755834829445,174.42010771992818,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,6,344.6939950439136,328.9016607289856,439.1118056675292,444.74121261961653,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,6,333.49340442131205,386.52360617610697,659.6676703268876,684.5608281847017,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,6,1381.7153748331111,1318.4113509160084,1760.1913905707863,1782.7570049061349,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,7,117.72096324024594,110.37522441651706,180.53967684021544,200.80339152119686,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,7,346.5099927532364,344.45743984913634,452.0409532313266,475.21523892876434,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,7,462.1552693410225,433.1982771595084,708.5788359615769,803.7961655864007,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,7,1388.9944163446191,1380.767068898172,1812.01712742034,1904.9118138404892,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,8,108.14149870704601,117.37432675044883,183.14111310592457,197.6058852867829,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,8,344.00832259677577,367.2173297913241,479.14881094398265,541.2635469962897,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,8,424.6798935935819,460.66826581119784,718.7889202391962,790.9968296181036,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,8,1378.9660931047692,1472.0006398802716,1920.6796326908966,2169.6680590434453,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,9,95.25389238174616,88.20107719928185,164.85053859964086,218.96522693266817,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,9,320.5459823672879,315.9597625265651,438.0216260652563,615.3288461199568,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,9,374.23949008247206,346.16946355504115,647.0023038777456,876.4963938863287,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,9,1284.866116700429,1266.5345028222068,1755.82137918761,2460.2469046309966,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,10,148.1680303396833,158.43985637342908,202.13994912718186,211.03541147132154,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,10,460.0210416313482,457.8743704013832,594.0962995052689,617.0157480721027,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,10,583.3114544719806,621.8417390507559,809.146288021149,844.7540406849517,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,10,1843.653838228659,1835.4005216636515,2376.2512208058492,2466.9915862036037,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,11,168.1774815477666,181.60502692998202,205.15199999999984,211.54701246882775,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,11,513.2150911488031,563.3221518142084,616.0555115762658,627.7859682281108,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,11,663.1101613677291,712.7601085705066,821.2032625032849,846.8019344398792,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,11,2056.229847979317,2258.0905115919227,2463.1523059238116,2510.053783936403,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,12,178.524277826601,183.71095152603232,207.04492369077292,218.45362593516194,Mar,Ajustado (delta),4
Consumo,Consumo ativo Fora de Ponta,12,545.1572948489703,568.549913649669,628.337455404774,640.7621370907714,Mar,Ajustado (delta),4
Demanda,Demanda Reativa,12,704.5131436074381,721.0254148904841,828.7804693965168,874.4485001314011,Mar,Ajustado (delta),4
Demanda,Demanda ativa Fora de Ponta,12,2183.6640203109705,2279.0461217334696,2512.2587759889852,2561.935949879534,Mar,Ajustado (delta),4
Consumo,Consumo Reativo,13,180.48168455735617,182.10053859964094,202.97769576059835,214.7445187032417,Mar,Ajustado (delta),4
